k,h,offset,Combo,Plastic,Reagent,Channel
4.742651271215959,1.0,54.2533137741332,PLCL.DH,LCL,DH,15
5.071060503635293,0.9915181068427988,47.1874102211924,PLCL.DL,LCL,DL,0
5.045600639317844,1.0,52.0438483713099,PLCL.DL,LCL,DL,1
5.8440934371390645,1.0,50.38225379250348,PLCL.DL,LCL,DL,2
5.708738498837223,1.0,55.23329988457464,PLCL.DL,LCL,DL,3
5.391749593974395,0.9944662095422756,45.8856632229156,PLCL.DL,LCL,DL,4
5.168668169061416,1.0,52.89187098278991,PLCL.DL,LCL,DL,5
5.591668350546563,1.0,54.75577234034402,PLCL.DL,LCL,DL,6
5.245138595952726,1.0,50.08099685802088,PLCL.DL,LCL,DL,7
5.2461742119158,1.0,48.87327200859708,PLCL.DL,LCL,DL,8
5.3352005046976005,1.0,54.10192540942059,PLCL.DL,LCL,DL,9
5.344125587469667,0.999711093017626,47.36763131338719,PLCL.DL,LCL,DL,10
5.547815255155056,0.9928471476997766,45.77574127967577,PLCL.DL,LCL,DL,11
4.815568140128284,1.0,54.03674385779392,PLCL.DL,LCL,DL,12
4.836156890488729,0.99638585806351,47.2246073453886,PLCL.DL,LCL,DL,13
5.4636420786857895,0.9973454289412436,47.04898544268123,PLCL.DL,LCL,DL,14
5.105872211907872,0.9985514838558052,48.26459719253401,PLCL.DL,LCL,DL,15
4.960254956200383,1.0,47.72365569101338,PLCM.DH,LCM,DH,0
5.407813076707555,0.9876861376851058,46.191773152543625,PLCM.DH,LCM,DH,1
5.451480548398927,0.9992585634299772,47.2258688075708,PLCM.DH,LCM,DH,2
5.662664487005296,0.9969110400834408,44.27520136164631,PLCM.DH,LCM,DH,3
5.006823888609472,1.0,52.37282000684391,PLCM.DH,LCM,DH,4
5.338268111144593,1.0,55.32563465257548,PLCM.DH,LCM,DH,5
5.7737994200275535,1.0,48.95260062994504,PLCM.DH,LCM,DH,6
5.556284198002903,0.986900966863317,45.1400676040716,PLCM.DH,LCM,DH,7
4.950753634190601,1.0,54.42474703219916,PLCM.DH,LCM,DH,8
5.275992924425293,1.0,52.967337457402245,PLCM.DH,LCM,DH,9
5.604282211330108,1.0,49.28140061050478,PLCM.DH,LCM,DH,10
5.029183367645855,0.9948823526461218,47.21453307399784,PLCM.DH,LCM,DH,11
4.914691457603327,1.0,54.85578947482689,PLCM.DH,LCM,DH,12
4.746451079473177,1.0,52.556993211070825,PLCM.DH,LCM,DH,13
5.414801775767798,0.7072603146503098,40.03423663975509,PLCM.DH,LCM,DH,14
5.080131164561225,1.0,50.5169369148213,PLCM.DH,LCM,DH,15
4.905355433642117,0.9999961738094386,49.92174347796061,PLCM.DL,LCM,DL,0
4.41425671046413,1.0,54.49249087129569,PLCM.DL,LCM,DL,1
4.9650356245365765,1.0,53.23344929734103,PLCM.DL,LCM,DL,2
5.180098657419823,1.0,50.39207500166344,PLCM.DL,LCM,DL,3
5.352288067630524,1.0,55.69946735357611,PLCM.DL,LCM,DL,4
5.263203841835405,1.0,65.16419925451385,PLCM.DL,LCM,DL,5
5.3508880789195645,1.0,53.96140571407688,PLCM.DL,LCM,DL,6
5.507489657987097,0.9599708630947223,44.00094088028212,PLCM.DL,LCM,DL,7
5.522056881730716,0.978214182408485,45.1235606514986,PLCM.DL,LCM,DL,8
5.319386900911941,1.0,52.474276519842334,PLCM.DL,LCM,DL,9
5.380765235973608,1.0,52.10951226624012,PLCM.DL,LCM,DL,10
5.358522396929455,1.0,49.31555496603152,PLCM.DL,LCM,DL,11
5.3376935011386735,1.0,52.2504254404779,PLCM.DL,LCM,DL,12
5.134123269957025,1.0,52.903665176950376,PLCM.DL,LCM,DL,13
5.559000400612406,0.9999873614055502,49.84799780718704,PLCM.DL,LCM,DL,14
5.273612140131605,0.9732000188690588,46.06456447978497,PLCM.DL,LCM,DL,15
5.364956805832332,0.9961556713483362,47.13063997018318,PLC0.G0,LC0,G0,0
5.16835396726962,1.0,51.41822821103151,PLC0.G0,LC0,G0,1
5.4620788632779655,1.0,57.97137118328078,PLC0.G0,LC0,G0,2
5.010431749461565,1.0,61.34673648114882,PLC0.G0,LC0,G0,3
5.624658108685621,1.0,54.66649479214028,PLC0.G0,LC0,G0,4
5.480953336835082,1.0,53.69080333561997,PLC0.G0,LC0,G0,5
5.906206916267552,1.0,56.88458452124112,PLC0.G0,LC0,G0,6
6.034671615368709,0.9970032757153704,45.86832829125146,PLC0.G0,LC0,G0,7
5.282528581414698,1.0,50.20602531301508,PLC0.G0,LC0,G0,8
5.769336273255723,0.999999999999937,48.15997762824199,PLC0.G0,LC0,G0,9
5.52802551415421,1.0,54.35111971132624,PLC0.G0,LC0,G0,10
5.874328539141298,1.0,52.389086891915525,PLC0.G0,LC0,G0,11
5.517282144564371,0.9985292014958748,47.42864063102744,PLC0.G0,LC0,G0,12
5.840022647070166,0.9995775132130064,47.00645297488693,PLC0.G0,LC0,G0,13
5.851667987852513,1.0,53.34136094970351,PLC0.G0,LC0,G0,14
5.503630388625818,1.0,52.17411980686689,PLC0.G0,LC0,G0,15
4.754608933867038,0.9943849334677584,45.88719359696449,PLCH.GH,LCH,GH,0
5.170125142930235,1.0,61.96989827897024,PLCH.GH,LCH,GH,1
5.376430006751175,1.0,54.04015109578397,PLCH.GH,LCH,GH,2
5.065405613902729,1.0,52.83186987471456,PLCH.GH,LCH,GH,3
4.83562713666973,1.0,52.8200403607795,PLCH.GH,LCH,GH,4
5.407644372941098,1.0,51.02107672433269,PLCH.GH,LCH,GH,5
5.145326528713852,0.9987701542529704,48.406340366170056,PLCH.GH,LCH,GH,6
5.535417072345421,0.8780619116220498,43.1722776892225,PLCH.GH,LCH,GH,7
5.047364544720229,1.0,50.64052546004112,PLCH.GH,LCH,GH,8
5.169512960179027,1.0,51.11974691837905,PLCH.GH,LCH,GH,9
5.386929676484106,1.0,55.43459223788392,PLCH.GH,LCH,GH,10
5.301499985296574,0.9979833696390276,48.47810347637722,PLCH.GH,LCH,GH,11
5.078569195072195,0.9758416512702062,45.479164837537176,PLCH.GH,LCH,GH,12
4.947833935644072,1.0,69.92905581919264,PLCH.GH,LCH,GH,13
5.454510848664313,1.0,57.03521938735145,PLCH.GH,LCH,GH,14
5.861679756973647,0.9499395623219308,43.38297320989137,PLCH.GH,LCH,GH,15
5.5342827150635765,1.0,50.71293578292868,PLCH.GL,LCH,GL,0
5.299214116432877,1.0,62.623865820014046,PLCH.GL,LCH,GL,1
5.200538939262117,1.0,62.96058700862344,PLCH.GL,LCH,GL,2
5.837631055229846,1.0,52.2563055536109,PLCH.GL,LCH,GL,3
5.691638153813868,1.6595101517888693e-21,36.44630492707817,PLCH.GL,LCH,GL,4
4.868201755762549,1.0,50.320536017001714,PLCH.GL,LCH,GL,5
5.1949374111629,0.9999999999999952,50.24683120116919,PLCH.GL,LCH,GL,6
5.655391459913359,1.0,56.75508569299854,PLCH.GL,LCH,GL,7
5.590858934049434,0.9814272753108132,45.32270407414018,PLCH.GL,LCH,GL,8
5.6559235331316335,0.9962297154463944,46.47346735223857,PLCH.GL,LCH,GL,9
5.618799042643399,1.0,54.92163205956915,PLCH.GL,LCH,GL,10
5.306317326755126,0.9998767513670136,49.53522164671487,PLCH.GL,LCH,GL,11
5.164038854239267,0.9934021252649072,47.400611754202416,PLCH.GL,LCH,GL,12
5.27868600835359,1.0,53.50442339437654,PLCH.GL,LCH,GL,13
5.436729193991033,1.0,53.51469065772043,PLCH.GL,LCH,GL,14
6.016698987100176,1.0,49.85498249544673,PLCH.GL,LCH,GL,15
4.617061680107191,0.999864672219,49.68927325245203,PLCL.GH,LCL,GH,0
5.046159000361779,1.0,54.309103424153946,PLCL.GH,LCL,GH,1
5.167881881614952,1.0,51.783419650379344,PLCL.GH,LCL,GH,2
5.549751972521898,1.0,55.72391285446492,PLCL.GH,LCL,GH,3
5.150746344885689,0.993675885410944,46.233806687931086,PLCL.GH,LCL,GH,4
5.15486815999444,1.0,50.10881886341372,PLCL.GH,LCL,GH,5
5.289825394046784,0.9989408149764326,48.89421251825876,PLCL.GH,LCL,GH,6
5.81726665875158,0.9963094298067668,46.40056000694083,PLCL.GH,LCL,GH,7
5.794140054253649,0.9994678204843844,47.38807538640466,PLCL.GH,LCL,GH,8
5.572171167150617,1.0,64.26330772745749,PLCL.GH,LCL,GH,9
5.963860860761069,1.0,52.64550726013959,PLCL.GH,LCL,GH,10
5.426041857353789,0.8078557278324112,43.56006730783815,PLCL.GH,LCL,GH,11
5.500998268401039,0.8991181547191944,44.21305440675785,PLCL.GH,LCL,GH,12
5.86895507400163,1.0,50.29031979398533,PLCL.GH,LCL,GH,13
5.975725623648652,1.0,52.79404369592359,PLCL.GH,LCL,GH,14
5.82053413610369,1.0,50.79996327914468,PLCL.GH,LCL,GH,15
5.05604154482085,0.9966037934188092,47.74095710068661,PLCL.GL,LCL,GL,0
4.553495965900425,1.0,58.2063728083811,PLCL.GL,LCL,GL,1
5.474559978834844,1.0,55.00844295939372,PLCL.GL,LCL,GL,2
5.205324689376805,1.0,57.20618351468745,PLCL.GL,LCL,GL,3
4.61323805900938,0.8096749183370858,44.20686634140886,PLCL.GL,LCL,GL,4
4.769255654274309,1.0,55.091783795083145,PLCL.GL,LCL,GL,5
5.600090207148218,1.0,48.89527275421364,PLCL.GL,LCL,GL,6
5.332412686166925,0.9990675203430668,47.65076773552554,PLCL.GL,LCL,GL,7
5.631413196051219,0.9944483681976822,45.1263829884544,PLCL.GL,LCL,GL,8
5.677927370867599,1.0,58.430771083068905,PLCL.GL,LCL,GL,9
5.676840336088715,1.0,59.02534979442866,PLCL.GL,LCL,GL,10
5.987197478016087,0.6694412561589789,40.71774541959457,PLCL.GL,LCL,GL,11
5.13274522079515,0.8727243061216602,45.487544203969,PLCL.GL,LCL,GL,12
5.750526352371407,1.0,51.04831926808116,PLCL.GL,LCL,GL,13
5.68302431829533,0.9999999999999992,50.41160460411783,PLCL.GL,LCL,GL,14
5.724834277210825,1.0,58.403135989178544,PLCL.GL,LCL,GL,15
5.161036270368587,1.0,56.55562542512116,PLCM.GH,LCM,GH,0
4.768208098937753,1.0,57.4920384131081,PLCM.GH,LCM,GH,1
5.396188952924506,1.0,56.3149262124101,PLCM.GH,LCM,GH,2
4.577587330625083,1.0,53.07235625367573,PLCM.GH,LCM,GH,3
5.289010819087075,6.8765850767006e-23,42.59991957029856,PLCM.GH,LCM,GH,4
5.419881385091199,0.999999999984702,50.01397087132802,PLCM.GH,LCM,GH,5
5.330928963914874,1.0,54.86727701648144,PLCM.GH,LCM,GH,6
5.7115540573742605,1.0,51.54246665699468,PLCM.GH,LCM,GH,7
5.0288385426836255,1.0,47.7453806904084,PLCM.GH,LCM,GH,8
5.119553306960931,1.0,53.37339636619089,PLCM.GH,LCM,GH,9
5.997128551458025,0.982784530409434,45.07721827670713,PLCM.GH,LCM,GH,10
5.270225252965115,1.0,49.00923626732708,PLCM.GH,LCM,GH,11
4.984229319455854,1.0,50.896943660005874,PLCM.GH,LCM,GH,12
5.4574967991951855,1.0,51.43993462339634,PLCM.GH,LCM,GH,13
5.843340821217576,1.0,55.00522743525666,PLCM.GH,LCM,GH,14
5.782638069436592,0.996514626390224,46.799874815402106,PLCM.GH,LCM,GH,15
4.695891113360208,0.9990695619688054,47.61762983655962,PLCM.GL,LCM,GL,0
5.089087996608101,1.0,65.79135815559394,PLCM.GL,LCM,GL,1
5.512701125381319,1.0,59.30667871793265,PLCM.GL,LCM,GL,2
5.75074738327341,1.0,53.00446431612828,PLCM.GL,LCM,GL,3
5.3281499509827706,3.479037645867072e-22,40.79613927555479,PLCM.GL,LCM,GL,4
5.367849249071046,1.0,51.64847817078682,PLCM.GL,LCM,GL,5
5.290272254488016,0.999932017274079,49.55159990255887,PLCM.GL,LCM,GL,6
5.675511054833005,1.0,49.78981907583322,PLCM.GL,LCM,GL,7
5.595236479504999,0.9658741993610782,45.39812065343701,PLCM.GL,LCM,GL,8
5.572638478254167,1.0,54.36358972247208,PLCM.GL,LCM,GL,9
5.566605994891705,1.0,59.27708089509389,PLCM.GL,LCM,GL,10
4.737639202108988,1.0,56.77859364966547,PLCM.GL,LCM,GL,11
5.246884830095631,1.0,53.35364367324794,PLCM.GL,LCM,GL,12
5.749239862823709,0.9999975480767468,49.89402485131468,PLCM.GL,LCM,GL,13
5.720088469779827,1.0,57.49141189002316,PLCM.GL,LCM,GL,14
6.203856560728876,1.0,52.09292905420607,PLCM.GL,LCM,GL,15
5.362384454836191,0.9999698691560838,49.68854951668923,PVC0.G0,VC0,G0,0
5.69484168130538,0.9871213058011248,44.953763140604536,PVC0.G0,VC0,G0,1
5.349591814183996,1.0,61.230389110071904,PVC0.G0,VC0,G0,2
5.538611678429061,1.0,56.74908017251579,PVC0.G0,VC0,G0,3
5.175262272639996,5.466742964309194e-24,41.0595521609659,PVC0.G0,VC0,G0,4
4.956593692855358,1.0,48.13021972550759,PVC0.G0,VC0,G0,5
5.053631615055477,1.0,58.17651692352639,PVC0.G0,VC0,G0,6
5.393081688996538,1.0,57.62400591848876,PVC0.G0,VC0,G0,7
5.088575736367459,0.9994510617370622,48.88652722408797,PVC0.G0,VC0,G0,8
5.094940081707156,1.0,53.49917124781744,PVC0.G0,VC0,G0,9
5.241243455043741,1.0,57.1316547930635,PVC0.G0,VC0,G0,10
5.62420602069419,1.0,53.70310911034316,PVC0.G0,VC0,G0,11
5.77104235933095,0.998871331574694,46.51236044702995,PVC0.G0,VC0,G0,12
5.608579098384629,1.0,56.7681416651652,PVC0.G0,VC0,G0,13
4.740250307266535,1.0,70.499255713001,PVC0.G0,VC0,G0,14
5.073280482383323,1.0,52.79180112179393,PVC0.G0,VC0,G0,15
4.848407371012953,1.0,56.85283034906607,PVCH.GH,VCH,GH,0
4.990593312299887,1.0,53.5401066392716,PVCH.GH,VCH,GH,1
5.133622314891906,1.0,53.9373423235036,PVCH.GH,VCH,GH,2
5.395606813763034,0.9933891325660368,45.90729021860026,PVCH.GH,VCH,GH,3
5.217776808305658,1.0,55.807897232129534,PVCH.GH,VCH,GH,4
5.158907053318392,1.0,51.89394855700191,PVCH.GH,VCH,GH,5
5.113053950736171,1.0,66.46095638892531,PVCH.GH,VCH,GH,6
5.7387979782888925,2.409138414239851e-15,38.61227676386138,PVCH.GH,VCH,GH,7
4.058286104087861,1.0,78.80998962850538,PVCH.GH,VCH,GH,8
4.452051711718791,1.0,75.84972929281153,PVCH.GH,VCH,GH,9
5.023004210218181,1.0,75.31672455286046,PVCH.GH,VCH,GH,10
4.92737134000899,1.0,54.62249737331638,PVCH.GH,VCH,GH,11
5.220068771010917,0.9877548239979584,46.74947443864568,PVCH.GH,VCH,GH,12
5.397325329162638,1.0,49.44122454935082,PVCH.GH,VCH,GH,13
5.235692623622425,0.9987269750855948,48.20761616522893,PVCH.GH,VCH,GH,14
5.524985847051184,1.0,56.23586513112903,PVCH.GH,VCH,GH,15
5.046242166073871,1.0,56.69986416434439,PVCH.GL,VCH,GL,0
5.003741923545263,1.0,71.77501888153108,PVCH.GL,VCH,GL,1
5.497315156242695,1.0,62.12235752237844,PVCH.GL,VCH,GL,2
5.390191599200872,1.0,57.13417421180294,PVCH.GL,VCH,GL,3
5.4599907392738745,0.9994804748903988,48.67919075366158,PVCH.GL,VCH,GL,4
5.274925613671678,1.0,57.00129289357623,PVCH.GL,VCH,GL,5
5.801079267236374,1.0,51.06825003589954,PVCH.GL,VCH,GL,6
5.800047379530606,1.0,53.17334142029876,PVCH.GL,VCH,GL,7
4.6729380593212575,1.0,52.83721612417409,PVCH.GL,VCH,GL,8
5.291271227847076,1.0,54.322892107150274,PVCH.GL,VCH,GL,9
5.436856593451804,0.913714853253221,44.62214039760478,PVCH.GL,VCH,GL,10
5.630360907987298,1.0,50.6219565196304,PVCH.GL,VCH,GL,11
4.988801538262129,1.0,54.17087100036295,PVCH.GL,VCH,GL,12
4.968148445788202,1.0,69.08067646861282,PVCH.GL,VCH,GL,13
4.807877915861472,1.0,57.347737061380585,PVCH.GL,VCH,GL,14
4.822067350365541,1.0,56.78380195332722,PVCH.GL,VCH,GL,15
4.842088941576498,1.0,60.41010190323997,PVCL.GH,VCL,GH,0
5.555026961432947,1.0,59.15784502652408,PVCL.GH,VCL,GH,1
5.684601143299017,1.0,58.08227447354198,PVCL.GH,VCL,GH,2
5.58505576853753,1.0,53.028771771828985,PVCL.GH,VCL,GH,3
4.735591437275448,0.8789130921026204,43.92409695019113,PVCL.GH,VCL,GH,4
4.66257626857626,1.0,52.20944108323474,PVCL.GH,VCL,GH,5
4.93387480854078,1.0,61.99383522497368,PVCL.GH,VCL,GH,6
5.005023905857648,1.0,52.15630116230025,PVCL.GH,VCL,GH,7
5.5011716808299065,1.0,51.249340952876445,PVCL.GH,VCL,GH,8
5.721804199838025,1.0,53.50949790535811,PVCL.GH,VCL,GH,9
5.297238131370133,1.0,61.615748973173154,PVCL.GH,VCL,GH,10
5.120829577146779,1.0,55.51375926156027,PVCL.GH,VCL,GH,11
3.887792182595085,1.0,70.72490598263414,PVCL.GH,VCL,GH,12
4.577038788129322,1.0,61.096662157577626,PVCL.GH,VCL,GH,13
5.184729677535753,1.0,55.079011196263714,PVCL.GH,VCL,GH,14
5.036833635228813,0.989446380350447,46.76210331320218,PVCL.GH,VCL,GH,15
5.139418144352047,0.9902428082202976,46.93610818351353,PVCL.GL,VCL,GL,0
5.366204783448331,0.9254966426312312,45.45300953611852,PVCL.GL,VCL,GL,1
5.666655562414816,1.0,50.68530772342922,PVCL.GL,VCL,GL,2
5.315146262004765,0.9933631571200192,45.68712800376591,PVCL.GL,VCL,GL,3
4.09349042074885,1.0,66.95772458374066,PVCL.GL,VCL,GL,4
4.352869598053878,1.0,69.5651106883263,PVCL.GL,VCL,GL,5
4.133620140043691,1.0,84.45871484246709,PVCL.GL,VCL,GL,6
5.22774004972727,1.0,52.85975227590436,PVCL.GL,VCL,GL,7
5.226592432989,1.0,50.19776549746235,PVCL.GL,VCL,GL,8
5.09752874172968,1.0,52.41384055812606,PVCL.GL,VCL,GL,9
4.650171221918994,1.0,77.99659537643397,PVCL.GL,VCL,GL,10
4.496837848329329,1.0,70.08718328615278,PVCL.GL,VCL,GL,11
4.516466192512997,1.0,89.26054154166663,PVCL.GL,VCL,GL,12
5.044509049849249,1.0,76.43594769202541,PVCL.GL,VCL,GL,13
5.4760395013208685,1.0,60.68092263540931,PVCL.GL,VCL,GL,14
4.408136624376675,1.0,50.279406414776446,PVCL.GL,VCL,GL,15
5.552525351741967,0.9986648275480814,47.66670583255252,PVCM.GH,VCM,GH,0
5.577608527915712,0.9992692680904136,47.50543729020176,PVCM.GH,VCM,GH,1
5.510779034825321,1.0,51.78089267934556,PVCM.GH,VCM,GH,2
5.000454413684955,1.0,52.083605124888585,PVCM.GH,VCM,GH,3
5.013700906093711,0.999573757966364,49.51776980355102,PVCM.GH,VCM,GH,4
5.354088534392118,1.0,59.07495156445205,PVCM.GH,VCM,GH,5
5.157769407405083,1.0,64.8138276466132,PVCM.GH,VCM,GH,6
5.22684271016908,1.0,52.24952043050499,PVCM.GH,VCM,GH,7
5.124883960026537,0.9985320412608052,48.27503008127386,PVCM.GH,VCM,GH,8
5.452308329002761,1.0,55.56593163453975,PVCM.GH,VCM,GH,9
5.837856522329616,1.0,50.83544502011024,PVCM.GH,VCM,GH,10
5.560721454064435,1.0,50.29551248360942,PVCM.GH,VCM,GH,11
5.510476752703644,1.0,59.44548974482008,PVCM.GH,VCM,GH,12
5.804289311965994,1.0,56.84187390289272,PVCM.GH,VCM,GH,13
4.669095331153788,1.0,62.82920683533639,PVCM.GH,VCM,GH,14
5.059213584489482,1.0,48.73038002889051,PVCM.GH,VCM,GH,15
5.3220635903441655,1.0,52.64243663097178,PVCM.GL,VCM,GL,0
5.6635848909607525,1.0,57.306527328521895,PVCM.GL,VCM,GL,1
5.595912490280953,1.0,51.217853515299645,PVCM.GL,VCM,GL,2
5.7007003073281615,1.0,58.97512453041666,PVCM.GL,VCM,GL,3
4.821394495520551,0.9999999999790335,50.02965063232425,PVCM.GL,VCM,GL,4
5.955372239435596,0.7972359049527376,43.64129194837077,PVCM.GL,VCM,GL,5
5.470234256823992,1.0,57.7914690615196,PVCM.GL,VCM,GL,6
4.908996226923114,1.0,50.659161326262726,PVCM.GL,VCM,GL,7
5.29108043041551,1.0,54.86490263400911,PVCM.GL,VCM,GL,8
5.581713607082405,1.0,51.98452847579494,PVCM.GL,VCM,GL,9
5.479315458358894,1.0,52.66229485564884,PVCM.GL,VCM,GL,10
5.600277217752522,0.9997389930284968,49.2082739946039,PVCM.GL,VCM,GL,11
4.622412568201431,1.0,58.19498036828954,PVCM.GL,VCM,GL,12
3.758297015449868,1.0,85.8336221905922,PVCM.GL,VCM,GL,13
4.154223461565218,1.0,86.17163002341958,PVCM.GL,VCM,GL,14
3.974456403409956,1.0,71.72826508798596,PVCM.GL,VCM,GL,15
5.150590479411608,0.0070484944938848,41.733438059477,PLC0.N0,LC0,N0,0
5.476304590322045,1.0,48.18111997504681,PLC0.N0,LC0,N0,1
5.6844548979018,0.997246740432882,47.77892707007203,PLC0.N0,LC0,N0,2
5.779632521479445,0.996192453106794,46.84027395352961,PLC0.N0,LC0,N0,3
5.46078845543089,0.5580346575989059,41.85441629378503,PLC0.N0,LC0,N0,4
5.277871211615575,1.0,54.45804081195667,PLC0.N0,LC0,N0,5
5.376996130270375,1.0,51.07577458410629,PLC0.N0,LC0,N0,6
5.253835953132778,0.9994062947494896,48.84188656310611,PLC0.N0,LC0,N0,7
5.151773363930023,1.03194012590258e-21,40.98448563543048,PLC0.N0,LC0,N0,8
4.840560547581901,1.0,52.80135179808725,PLC0.N0,LC0,N0,9
5.313591450693062,0.9720241142171828,44.64883881795688,PLC0.N0,LC0,N0,10
4.995266624853714,0.8678660849783861,45.265055182936365,PLC0.N0,LC0,N0,11
5.5056034297635295,0.783922299898409,41.426102586188605,PLC0.N0,LC0,N0,12
5.161979370848952,1.0,51.99064708447733,PLC0.N0,LC0,N0,13
4.9790361460625325,1.0,61.39995119350166,PLC0.N0,LC0,N0,14
5.361990984413074,1.0,56.93821592391857,PLC0.N0,LC0,N0,15
5.295618569737202,0.999999999998944,49.03177140066155,PLCH.N0,LCH,N0,0
5.425818442794024,0.9929499151253518,47.7003754850622,PLCH.N0,LCH,N0,1
5.162575297576031,0.9930308805542408,46.64565823648451,PLCH.N0,LCH,N0,2
5.052372416894965,1.0,51.13327237204447,PLCH.N0,LCH,N0,3
5.163645345695795,4.872004950644969e-27,39.41066785961667,PLCH.N0,LCH,N0,4
5.052501096626468,0.9985785361716027,48.57021160380708,PLCH.N0,LCH,N0,5
5.187537272977697,0.9999903559763036,49.85494872967671,PLCH.N0,LCH,N0,6
5.460185127191767,0.9124661141983402,40.87376639108392,PLCH.N0,LCH,N0,7
5.264998830394404,1.0,51.41286227614904,PLCH.N0,LCH,N0,8
5.23563100210044,0.9994862852767004,47.07170441505569,PLCH.N0,LCH,N0,9
5.472669658511941,1.0,53.25898910555606,PLCH.N0,LCH,N0,10
5.3422418741831965,0.9955893424028278,46.0786551407795,PLCH.N0,LCH,N0,11
5.036156472017268,1.0,49.78746633471182,PLCH.N0,LCH,N0,12
5.242134359447879,1.0,51.350980679591295,PLCH.N0,LCH,N0,13
4.985309547020055,1.0,57.60633771224861,PLCH.N0,LCH,N0,14
5.98533861716043,1.0,53.64856747322299,PLCH.N0,LCH,N0,15
5.16929057852458,1.0,51.526447503023,PLCL.N0,LCL,N0,0
3.992531247667683,1.0,59.98949408548581,PLCL.N0,LCL,N0,1
5.178870004864952,1.6384985575883818e-21,43.670521344305946,PLCL.N0,LCL,N0,2
4.938736915879051,0.9988959321443646,49.17094110964135,PLCL.N0,LCL,N0,3
5.491357460422096,0.8742684128094078,43.40153415104019,PLCL.N0,LCL,N0,4
4.870678369878564,1.0,55.97446896286231,PLCL.N0,LCL,N0,5
5.475621283460916,0.9999667513748208,49.68094489339328,PLCL.N0,LCL,N0,6
5.323391212667009,0.9772679886304538,43.35351269359444,PLCL.N0,LCL,N0,7
5.030274037564394,1.0,55.80329468412474,PLCL.N0,LCL,N0,8
5.311123823429086,1.0,48.80874577304375,PLCL.N0,LCL,N0,9
5.322153630982984,1.0,55.72281308908165,PLCL.N0,LCL,N0,10
5.21795859115079,0.9970303202572228,47.594657625438096,PLCL.N0,LCL,N0,11
4.6648672916460105,1.0,50.83092875770069,PLCL.N0,LCL,N0,12
5.24636391398966,1.0,53.59025621399989,PLCL.N0,LCL,N0,13
5.18150446390446,0.9999679327782188,49.65048636084282,PLCL.N0,LCL,N0,14
5.340535871378778,0.8932779621614818,43.15238768558872,PLCL.N0,LCL,N0,15
4.750303936230513,1.0,65.5622499946018,PLCM.N0,LCM,N0,0
5.548224102233928,1.0,52.87284532030614,PLCM.N0,LCM,N0,1
4.781713997657348,1.0,59.74466378512689,PLCM.N0,LCM,N0,2
5.106011713818785,0.9906475836892884,45.785790957358834,PLCM.N0,LCM,N0,3
5.450019267609103,1.0,50.09697160461451,PLCM.N0,LCM,N0,4
5.303256901048739,1.0,50.36405132665439,PLCM.N0,LCM,N0,5
5.479362718155585,0.993574949669776,47.52117311517965,PLCM.N0,LCM,N0,6
5.690452097853505,0.9898594568315244,45.80146859823012,PLCM.N0,LCM,N0,7
5.233850244233151,0.9784803345899146,46.2399214975424,PLCM.N0,LCM,N0,8
5.438669922654444,1.0,52.911924849775865,PLCM.N0,LCM,N0,9
5.808825588873504,0.9998167697645804,49.4317175514192,PLCM.N0,LCM,N0,10
5.538464495081948,0.9999630183178074,48.641497175134845,PLCM.N0,LCM,N0,11
5.105887319618011,1.0,57.826312887320896,PLCM.N0,LCM,N0,12
5.08612477416997,1.0,51.62211754188652,PLCM.N0,LCM,N0,13
5.270680873798677,1.0,50.61999212363029,PLCM.N0,LCM,N0,14
5.394600025570746,0.9716809457637104,44.17901870655924,PLCM.N0,LCM,N0,15
5.5995822781585325,0.865998224677963,42.10033352819926,PLC0.C0,LC0,C0,0
5.501717961806995,1.0,55.72892325697343,PLC0.C0,LC0,C0,1
5.941433700673605,1.0,53.357542596091264,PLC0.C0,LC0,C0,2
5.819376197595286,0.4834250710115544,40.13371510235784,PLC0.C0,LC0,C0,3
5.75354405968096,0.9127619665656252,42.88277196133753,PLC0.C0,LC0,C0,4
5.740494111263558,0.9992837512794688,47.54741652784836,PLC0.C0,LC0,C0,5
5.8140106393022615,1.0,49.29181849079162,PLC0.C0,LC0,C0,6
5.637994607487715,0.9668547610925786,44.82855030986102,PLC0.C0,LC0,C0,7
4.905333850062228,1.0,51.4093358267834,PLC0.C0,LC0,C0,8
5.322563741790146,1.0,52.65621031731045,PLC0.C0,LC0,C0,9
5.354237490305678,1.0,53.36705264671725,PLC0.C0,LC0,C0,10
5.695796727140148,0.0915296057381038,42.64341803360345,PLC0.C0,LC0,C0,11
5.357353346834132,5.176470423962705e-22,43.24547628317314,PLC0.C0,LC0,C0,12
5.115937126196148,1.0,57.90989106149923,PLC0.C0,LC0,C0,13
4.869906769450024,1.0,61.82856494658859,PLC0.C0,LC0,C0,14
5.135547698190203,1.0,54.66050296796903,PLC0.C0,LC0,C0,15
4.947553839134872,0.9855362044512688,46.19509519971293,PLCH.CH,LCH,CH,0
5.506204787300541,0.9552228876114204,42.83922445547629,PLCH.CH,LCH,CH,1
5.595954602489914,0.9877964536474072,44.25109479945242,PLCH.CH,LCH,CH,2
5.147039953085638,1.0,50.05955812648924,PLCH.CH,LCH,CH,3
5.405233029813197,0.9314258573668468,43.061461141715306,PLCH.CH,LCH,CH,4
5.564280578994755,1.0,50.95751503157326,PLCH.CH,LCH,CH,5
5.715106035830902,0.999241482922576,46.65033933076226,PLCH.CH,LCH,CH,6
